Model Name,Testing Sample,ACC-true,AUC-true,TPR/FPR^0.5: FPR=0.1,TPR/FPR^0.5: FPR=0.01,TPR/FPR^0.5: FPR=0.001
./CNN_models/CNN_best_model_CWoLa_hunting_SB_4.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.7123000025749207,0.7747429550000001,1.5931554851928296,1.136,0.0758946638440411
./CNN_models/CNN_best_model_CWoLa_hunting_SB_5.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6735000014305115,0.7158712249999999,1.3604118494044368,1.1369999999999998,0.1581138830084189
./CNN_models/CNN_best_model_CWoLa_hunting_SB_6.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.7275500297546387,0.7607727400000001,1.7060487976608405,1.5699999999999998,0.3193900436770063
./CNN_models/CNN_best_model_CWoLa_hunting_SB_7.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.732699990272522,0.7932737249999999,1.7689781230981914,1.549,0.2940918223956593
./CNN_models/CNN_best_model_CWoLa_hunting_SB_8.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.7537000179290771,0.85226759,2.115563754652646,2.912,1.3787530598334137
./CNN_models/CNN_best_model_CWoLa_hunting_SB_9.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.8216999769210815,0.87341479,2.4064932993881367,4.092,3.4279089836225234
./CNN_models/CNN_best_model_CWoLa_hunting_SB_10.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.8294000029563904,0.90390738,2.5238138005803834,4.682,4.594789440224655
./CNN_models/CNN_best_model_CWoLa_hunting_SB_0.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5093500018119812,0.620734355,0.337415026339966,0.121,0.0569209978830308
./CNN_models/CNN_best_model_CWoLa_hunting_SB_1.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5179499983787537,0.446944145,0.4382916836993373,0.1379999999999999,0.0126491106406735
./CNN_models/CNN_best_model_CWoLa_hunting_SB_2.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.6111000180244446,0.6192400549999999,0.9278122654934025,0.5519999999999999,0.1928989372702711
./CNN_models/CNN_best_model_CWoLa_hunting_SB_3.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.6005499958992004,0.65671223,1.0590467883903902,0.6809999999999999,0.1264911064067352
./CNN_models/CNN_best_model_CWoLa_hunting_SB_4.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.7170000076293945,0.773131555,1.5931554851928296,1.136,0.0758946638440411
./CNN_models/CNN_best_model_CWoLa_hunting_SB_5.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.6702499985694885,0.702743605,1.3604118494044368,1.1369999999999998,0.1581138830084189
./CNN_models/CNN_best_model_CWoLa_hunting_SB_6.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.7239999771118164,0.754642185,1.7060487976608405,1.5699999999999998,0.3193900436770063
./CNN_models/CNN_best_model_CWoLa_hunting_SB_7.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.7289999723434448,0.787181415,1.7689781230981914,1.549,0.2940918223956593
./CNN_models/CNN_best_model_CWoLa_hunting_SB_8.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.7555999755859375,0.84937257,2.115563754652646,2.912,1.3787530598334137
./CNN_models/CNN_best_model_CWoLa_hunting_SB_9.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.8198500275611877,0.8709989599999999,2.4064932993881367,4.092,3.4279089836225234
./CNN_models/CNN_best_model_CWoLa_hunting_SB_10.0_aug_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.8240000009536743,0.901043375,2.5238138005803834,4.682,4.594789440224655
./CNN_models/CNN_best_model_CWoLa_hunting_SB_0.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5006999969482422,0.65848806,0.6944361741729761,0.585,0.2466576574931336
./CNN_models/CNN_best_model_CWoLa_hunting_SB_1.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5033000111579895,0.5667163550000001,0.407617590395704,0.221,0.1075174404457249
./CNN_models/CNN_best_model_CWoLa_hunting_SB_2.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5007500052452087,0.5889618649999999,0.5407494798887928,0.4349999999999999,0.2118726032312814
./CNN_models/CNN_best_model_CWoLa_hunting_SB_3.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5033000111579895,0.35486271,0.1666520326908735,0.1569999999999999,0.1328156617270719
./CNN_models/CNN_best_model_CWoLa_hunting_SB_4.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5029000043869019,0.4790104549999999,0.384216735710458,0.348,0.1486270500279138
./CNN_models/CNN_best_model_CWoLa_hunting_SB_5.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5016999840736389,0.32563133,0.1679169437549409,0.129,0.0885437744847146
./CNN_models/CNN_best_model_CWoLa_hunting_SB_6.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5027499794960022,0.295617945,0.1830958765237491,0.1569999999999999,0.0664078308635359
./CNN_models/CNN_best_model_CWoLa_hunting_SB_7.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5957000255584717,0.8546774849999998,1.894520546206876,0.938,0.1043551627855565
./CNN_models/CNN_best_model_CWoLa_hunting_SB_8.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6615999937057495,0.8948505200000001,2.2762074597891995,2.6379999999999995,0.7146747511980537
./CNN_models/CNN_best_model_CWoLa_hunting_SB_9.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.7786499857902527,0.91282107,2.4087068937502547,4.484999999999999,7.355457837551651
./CNN_models/CNN_best_model_CWoLa_hunting_SB_10.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.7573500275611877,0.90076364,2.415347676836608,4.364,5.7079111766039246
./CNN_models/CNN_best_model_CWoLa_hunting_SB_0.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5004500150680542,0.65257759,0.6944361741729761,0.585,0.2466576574931336
./CNN_models/CNN_best_model_CWoLa_hunting_SB_1.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5036500096321106,0.562969495,0.407617590395704,0.221,0.1075174404457249
./CNN_models/CNN_best_model_CWoLa_hunting_SB_2.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5005999803543091,0.584187865,0.5407494798887928,0.4349999999999999,0.2118726032312814
./CNN_models/CNN_best_model_CWoLa_hunting_SB_3.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5014500021934509,0.346392475,0.1666520326908735,0.1569999999999999,0.1328156617270719
./CNN_models/CNN_best_model_CWoLa_hunting_SB_4.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5034999847412109,0.474406905,0.384216735710458,0.348,0.1486270500279138
./CNN_models/CNN_best_model_CWoLa_hunting_SB_5.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5012999773025513,0.32320908,0.1679169437549409,0.129,0.0885437744847146
./CNN_models/CNN_best_model_CWoLa_hunting_SB_6.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5011000037193298,0.289613935,0.1830958765237491,0.1569999999999999,0.0664078308635359
./CNN_models/CNN_best_model_CWoLa_hunting_SB_7.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5986999869346619,0.8605894550000001,1.894520546206876,0.938,0.1043551627855565
./CNN_models/CNN_best_model_CWoLa_hunting_SB_8.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.6624500155448914,0.89836154,2.2762074597891995,2.6379999999999995,0.7146747511980537
./CNN_models/CNN_best_model_CWoLa_hunting_SB_9.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.784600019454956,0.917576245,2.4087068937502547,4.484999999999999,7.355457837551651
./CNN_models/CNN_best_model_CWoLa_hunting_SB_10.0_x2_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.7616999745368958,0.906929955,2.415347676836608,4.364,5.7079111766039246
./CNN_models/CNN_best_model_CWoLa_hunting_SB_0.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5065500140190125,0.5604309199999999,0.1511568721560485,0.0619999999999999,0.0442718872423573
./CNN_models/CNN_best_model_CWoLa_hunting_SB_1.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.511900007724762,0.456037265,0.5246218638219341,0.237,0.0664078308635359
./CNN_models/CNN_best_model_CWoLa_hunting_SB_2.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5670999884605408,0.544759405,0.801953614618701,0.436,0.0632455532033676
./CNN_models/CNN_best_model_CWoLa_hunting_SB_3.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.5648000240325928,0.5497151750000001,0.8130215864292903,0.454,0.0600832755431992
./CNN_models/CNN_best_model_CWoLa_hunting_SB_4.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6147500276565552,0.5986192499999999,0.9923227297608376,0.7489999999999999,0.1454647723677454
./CNN_models/CNN_best_model_CWoLa_hunting_SB_5.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6470500230789185,0.6567278649999999,1.2294935542734655,1.028,0.2466576574931336
./CNN_models/CNN_best_model_CWoLa_hunting_SB_6.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6534500122070312,0.654464515,1.227279959911348,1.104,0.3099032106965012
./CNN_models/CNN_best_model_CWoLa_hunting_SB_7.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6446499824523926,0.67746747,1.3604118494044368,1.123,0.4016092628413842
./CNN_models/CNN_best_model_CWoLa_hunting_SB_8.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6815000176429749,0.6918380550000001,1.4622371900618585,1.521,0.5122889809472775
./CNN_models/CNN_best_model_CWoLa_hunting_SB_9.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6866499781608582,0.7250277900000001,1.5593191142290277,1.562,0.5945082001116554
./CNN_models/CNN_best_model_CWoLa_hunting_SB_10.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing.npy,0.6714000105857849,0.68445037,1.4157517084573834,1.603,0.6640783086353598
./CNN_models/CNN_best_model_CWoLa_hunting_SB_0.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5058500170707703,0.5630495249999999,0.1511568721560485,0.0619999999999999,0.0442718872423573
./CNN_models/CNN_best_model_CWoLa_hunting_SB_1.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5199999809265137,0.465546725,0.5246218638219341,0.237,0.0664078308635359
./CNN_models/CNN_best_model_CWoLa_hunting_SB_2.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5672500133514404,0.544099825,0.801953614618701,0.436,0.0632455532033676
./CNN_models/CNN_best_model_CWoLa_hunting_SB_3.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.5611500144004822,0.55198774,0.8130215864292903,0.454,0.0600832755431992
./CNN_models/CNN_best_model_CWoLa_hunting_SB_4.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.6197999715805054,0.604009325,0.9923227297608376,0.7489999999999999,0.1454647723677454
./CNN_models/CNN_best_model_CWoLa_hunting_SB_5.0_copy_1_new/,../Sample/HVmodel/data/new/mix_sample_testing-2.npy,0.6481999754905701,0.654778875,1.2294935542734655,1.028,0.2466576574931336
